公車名稱,站牌名稱
231,華江橋
231,江翠國小(文化路)
231,松下電子
231,積穗(員山路)
231,積穗派出所
231,員山公園
231,積穗國中
231,員山派出所
231,中和高中(員山路)
231,清水派出所
231,檳榔科
231,清和里
231,宏國德霖科技大學
231,清化里
231,少年觀護所
231,四海站
232,捷運善導寺站
232,成功中學(林森)
232,立法院
232,臺北車站(忠孝)
232,中華路北站
232,西門市場(成都)
232,西門國小
232,民和公寓
232,延平里
232,忠義廟
232,長安街一
232,永康公園
232,成功國小
232,長安街
232,永樂街
232快,松山車站(松山)
232快,虎林街口
232快,永吉國中
232快,松隆路口
232快,松山高中(松隆)
232快,聯合報
232快,捷運國父紀念館站(忠孝)
232快,交通部觀光署
232快,三和國中
232快,捷運三和國中站
232快,建和新村
232快,幸福市場
232快,捷運徐匯中學站
232快,民和公寓
232快,溪墘
234,中華路北站
234,捷運西門站
234,小南門
234,桂林昆明街口
234,桂林路
234,龍山寺(西園)
234,大理服飾
234,西園29服飾基地
234,西安里
234,中山漢生路口
234,新北市政府(中山路)
234,新北板橋公車站
234,新北市政府(新府路)
234,民權路口
234,板橋外站
234,浮洲橋
234,福安里
234,力行新村
234,板橋榮家
234,中山實小
234,國立臺灣藝術大學
234,大觀國小
235,國父紀念館
235,仁愛延吉街口
235,仁愛國泰醫院
235,仁愛安和路口
235,仁愛安和路口
235,仁愛國小
235,捷運信義安和站(安和)
235,文昌街口
235,龍門國中(和平)
235,大安森林公園
235,溫州街口
235,師大綜合大樓
235,師大
235,捷運古亭站(和平)
235,南昌家具街
235,重新大橋
235,五谷王廟
235,捷運先嗇宮站
235,中興街口
235,金陵女中
235,頭前
235,營盤口
235,三洋(建福路)
235,宏泰社區
235,建福路口
235,後港社區
235,民安路
235,民安陸橋
235,大唐江山
235,正豐
235,西盛一
235,家麒新天地
235,西盛館
235,東方之星
235,西盛
236區,臺大綜合體育館
236區,臺大
236區,捷運公館站
236區,師大分部
236區,武功國小(興隆)
236區,景明街口
236區,憲光公寓
236區,靜心高中
236區,海巡署一
236區,興隆山莊
236區,馬明潭(再興中學)
236區,文山一分局
236區,木柵
236區,木柵市場
236區,永安街
236區,貓纜動物園站
236區,捷運動物園站
236區,萬福橋
236區,象頭埔
236區,富德
236區,文和橋
236區,富德里
237,公企中心
237,金山潮州街口
237,師大
237,師大綜合大樓
237,溫州街口
237,大安森林公園
237,龍門國中(和平)
237,臺灣警察專科學校
237,文山運動中心(興隆)
237,海巡署
237,司法新村
237,景文中學(臺灣戲曲學院)
237,木柵市場
237,文山行政中心
237,萬壽橋頭(木柵)
237,萬壽橋頭(秀明)
237,萬興國小
237,萬福橋
237,象頭埔
237,富德
240直,捷運國父紀念館站(忠孝)
240直,聯合報
240直,潭美公園
240直,上灣仔
240直,湖興
240直,國防醫學中心
240直,將軍嶺
240直,方濟中學
240直,衛勤訓練中心
240直,金湖路口
240直,捷運葫洲站(康寧大學)
240直,明湖國小(公共電視台)
240直,明湖國中
240直,捷運東湖站(南湖高中)
240直,動物之家
241,重慶南路一段
241,博物館(襄陽)
241,捷運台大醫院站
241,一女中(公園)
241,市立大學附小
241,南門
241,南昌路
241,自來水西分處(寧波)
241,范厝
241,秀景里
241,捷運秀朗橋站
241,尖山腳
241,景平路景德街口
241,捷運景平站
241,東森廣場
241,景新街口
241,安和路口
241,雙和里
241,南山高中
241,中和派出所
241,中和廟口
241,連城中和路口
242,漢口街
242,漢口中華路口
242,捷運西門站
242,小南門
242,聯合醫院和平院區
242,和平中華路口
242,植物園
242,龍口市場
242,景新街
242,幸福市場
242,南山捷運路
242,捷運景安站(景平路)
242,南華路口
242,圓通景平路口
242,大同育幼院
242,力行社區
242,力行里
243,重慶南路一段
243,博物館(襄陽)
243,捷運台大醫院站
243,一女中(公園)
243,市立大學附小
243,南門
243,南昌路
243,自來水西分處(寧波)
243,莊敬路口
243,大潤發
245,一女中(貴陽)
245,東吳大學城中校區
245,小南門
245,龍山國中
245,捷運龍山寺站
245,中國時報
245,華江橋
245,江翠國小(文化路)
245,新北市政府(新府路)
245,民權路口
245,板橋外站
245,後站商圈
245,鄉雲里
245,福星里
245,中興醫院
245,四汴頭
245,看守所
245,土城看守所
245,臺灣新北地方法院(青雲)
245,清水
245,清水派出所
245,檳榔科
246,華中河濱公園
246,果菜市場
246,萬大國小
246,德昌街口
246,西藏路口
246,萬大路
246,莒光派出所
246,大埔街
246,華山公園
246,林森北路一
246,欣欣大眾公司
246,華泰飯店
246,聚盛里
246,新興國中
246,中山國小
246,啟聰學校
246,士林簡易庭
246,葫蘆寺(葫蘆里)
246,社子市場
246,社園里
246,社子派出所
246,永倫里(南)
247,博愛路
247,臺北郵局
247,臺北車站(忠孝)
247,行政院
247,中山市場
247,國賓飯店
247,台泥大樓(馬偕醫院)
247,大同公司(晴光市場)
247,西湖圖書館(湖光教會)
247,內湖國小
247,達人高中(臺灣戲曲學院)
247,內湖派出所
247,湖光市場
247,捷運內湖站
247,貿商三村
247,秀湖
247,大湖
247,捷運大湖公園站
247,大湖公園
247,黃石公廟
247,康寧醫院
247,康寧社區
247區,臺北市立美術館
247區,圓山大飯店
247區,中央電台
247區,忠烈祠
247區,經國七海文化園區
247區,空軍司令部
247區,大直高中
247區,大直國小
247區,治磐新村
247區,捷運西湖站
247區,恕德家商
247區,麗山街
247區,捷運港墘站(內湖高工)
247區,西湖圖書館(湖光教會)
247區,內湖國小
247區,大湖公園
247區,黃石公廟
247區,康寧醫院
247區,康寧社區
247區,捷運葫洲站(康寧大學)
247區,明湖國小(公共電視台)
247區,明湖國中
247區,潭美安康路口(威剛科技)
249,臺北郵局(撫臺街洋樓)
249,中華路北站
249,捷運西門站
249,小南門
249,聯合醫院和平院區
249,大埔街
249,廈安里
249,南機場公寓
249,臺科大華夏校區
249,華新街
249,華新街口
249,壽南橋
249,內南里一
249,湖山巖
249,北一游泳池
250,青年社宅
250,青年路
250,中正新城
250,青年社區
250,青年公園(青年)
250,青年公園(國興)
250,國興路口一
250,國興路口
250,民生重慶路口
250,涼州重慶路口
250,捷運大橋頭站
250,士林區行政中心(中正)
250,士林區行政中心(基河)
250,公教住宅
250,大南路口
250,後港里
250,福港街
250,士林監理站
251,重慶南路一段
251,博物館(襄陽)
251,捷運台大醫院站
251,一女中(公園)
251,市立大學附小
251,捷運中正紀念堂站(勞保局)
251,羅斯福潮州街口
251,捷運古亭站(羅斯福)
251,景美國小(景興)
251,世新大學
251,復興派出所
251,國泰新村(興隆)
251,忠順廟
251,司法新村
251,景文中學
251,木南公園
251,永安街
251,木柵市場
251,石壁坑
251,萬福橋
251,象頭埔
251,富德
251,文和橋
251,富德里
251,草地尾
251區,台電大樓
251區,溫州街口
251區,臺大綜合體育館
251區,臺大
251區,捷運公館站
251區,師大分部
251區,武功國小(羅斯福)
251區,捷運萬隆站
251區,溝子口
251區,中港抽水站
251區,實踐國中
251區,實踐國小
251區,忠順街
251區,興隆路口(忠順)
251區,國泰新村(興隆)
251區,萬壽橋頭(木柵)
251區,萬芳路口
251區,木柵高工
251區,捷運木柵站
251區,博嘉國小
251區,風動石
251區,石壁坑
251區,東南科技大學
251區,台新工廠
251區,文山路三段
251區,阿柔洋
251區,福安居一
252,臺北郵局(撫臺街洋樓)
252,中華路北站
252,捷運西門站
252,小南門(和平院區)
252,捷運小南門站
252,捷運中正紀念堂站(勞保局)
252,羅斯福潮州街口
252,捷運古亭站(羅斯福)
252,捷運大坪林站
252,大坪林
252,景美女中
252,木新市場
252,力行國小
252,國泰新村(木新)
252,忠順廟
252,司法新村
252,景文中學
252,博嘉國小
252,風動石
252,石壁坑
252,萬福橋
252,象頭埔
252,富德
253,中華路北站
253,捷運西門站
253,小南門
253,聯合醫院和平院區
253,大埔街
253,廈安里
253,南機場公寓
253,中華南海路口
253,河堤國小
253,水源路口
253,客家文化主題公園
253,耕莘文教院
253,台電大樓
253,復興派出所
253,考試院
253,溝子口
253,永建國小
253,中興公寓
253,再興中學
253,木柵公園
254,聯合二村
254,介壽國中
254,公教住宅
254,富錦街口
254,松山機場
254,民生敦化路口
254,長春敦化路口
254,臺北小巨蛋
254,仁愛新生路口
254,信義新生路口
254,金華新生路口
254,溫州街口
254,師大綜合大樓
254,師大
254,秀朗國小
254,得和路
254,中興新村
254,中興二村
254,智光商職
254,南勢角(景平路)
254,捷運景平站
254區,福和橋(林森路)
254區,永元路
254區,秀朗國小
254區,得和路
254區,中興新村
254區,中興二村
254區,智光商職
254區,南勢角(景平路)
255,捷運北門站
255,南京西路口(塔城)
255,南京西路口(鈕釦街)
255,民生西路口(大稻埕碼頭)
255,保安街口
255,臺北橋
255,延三觀光夜市
255,延平國小
255,士林官邸(中正)
255,泰北中學
255,雙溪別墅
255,劍南橋
255,大經橋
255,外雙溪橋
255,翠山莊
255,中社路11巷
255,社區發展協會
255,雙溪站二
255,雙溪站一
255,雙溪站
255,雙溪社區
255,大崙尾山步道口
255,大崙尾山
255區,大崙尾山
255區,大崙尾山步道口
255區,雙溪社區
255區,雙溪站一
255區,雙溪站二
255區,翠山街
255區,明溪街
255區,雙溪國小
255區,外雙溪橋
255區,大經橋
255區,劍南橋
255區,雙溪別墅
255區,至善國中
255區,衛理女中(原住民文化主題公園)
255區,故宮博物院
255區,士林官邸(中正)
255區,福林國小
255區,捷運士林站(中正)
255區,士林國中
255區,士林區行政中心(中正)
255區,士林高商
255區,兒童新樂園
256,松山車站
256,玉成里
256,週美里
256,新明路
256,台北企業總部園區
256,新明成功路口
256,石潭公園(成功)
256,上灣仔
256,內湖新城
256,康寧AIT社區
256,美國在臺協會
256,康寧派出所
256,清白里
256,金龍路口
256,貿商三村
256,德明財經科技大學(環山)
256,西湖國中
256,治磐新村
256,文湖國小
256,美麗華
256,捷運劍南路站
256,明水路一
257,南港公園一
257,南港公園
257,修德國小
257,聯合醫院忠孝院區(同德)
257,香檳新村
257,玉成公園(成福)
257,成福路口一
257,成福路口
257,永吉松山路口
257,國民住宅
257,興雅國小
257,東興路
257,八德東寧路口
257,臺北市區監理所
257,光復路口
257,臺北科技大學
257,華山文創園區
257,捷運善導寺站
257,金陵女中
257,頭前
257,捷運頭前庄站
257,大眾廟
257,捷運新莊站(地政事務所)
257,新莊體育館
257,中美市場
257,中平國中
257,中原路
257,國家影視聽中心
257,榮華中平路口
260,華中河濱公園
260,果菜市場
260,萬大國小
260,德昌街口
260,西藏路口
260,萬大路
260,莒光派出所
260,大埔街
260,台泥大樓(馬偕醫院)
260,大同公司(晴光市場)
260,大同大學
260,臺北市立美術館
260,華興中學
260,嶺頭
260,拔子埔
260,永嶺
260,永福(林語堂故居)
260,陽明教養院
260,福音
260,文化大學
260,磺溪底
260,格致大亨路口
260,福壽橋
260,聯勤陽明山招待所
260,錫安堂
260,教師中心
260區,臺北車站(鄭州)
260區,中山市場
260區,國賓飯店
260區,台泥大樓(馬偕醫院)
260區,大同公司(晴光市場)
260區,大同大學
260區,臺北市立美術館
260區,岩山里一
260區,芝蘭新村
260區,華興中學
260區,嶺頭
260區,拔子埔
260區,永嶺
260區,永福(林語堂故居)
260區,格致國中
260區,山仔后派出所
260區,文化大學
260區,磺溪底
260區,格致大亨路口
260區,福壽橋
260區,聯勤陽明山招待所
260區,陽明山立體停車場(草山行館)
260區,頂坪
260區,橫嶺古道
260區,陽明山總站
261,臺大醫院
261,行政院
261,中山市場
261,三安里
261,龍門路口
261,介壽廣場
261,大智街口(三重)
261,修德國小
261,新北大道路口
261,三民街
261,民生街口
261,中山一路
261,鷺江國小(三民路)
261,捷運三民高中站
261,三民高中
261,空中大學(三民路)
261,民族路口
262,莊敬里
262,新益里
262,民生國中
262,新東街口
262,民生社區活動中心
262,聯合二村
262,介壽國中
262,公教住宅
262,頂好市場
262,捷運忠孝復興站
262,正義郵局
262,臺北科技大學(忠孝)
262,忠孝國小
262,華山文創園區
262,捷運善導寺站
262,重慶南路三段(中正橋)
262,捷運頂溪站
262,中興街口
262,豫溪街口(中正路)
262,大新街
262,福和里
262,永和國小
262,南華路口
262,中和區公所(景平路)
262,連城路口
262,捷運中和站(中山路)
262,家美工業區
262,中和保養廠
262,捷運橋和站
262,駕訓中心
262,變電所
262,平和里
262,永豐路口
262,清水國小
262,臺灣新北地方法院(金城)
262,中正國中
262,臺灣新北地方法院(青雲)
262,清水
262,清水派出所
262,檳榔科
262,清和里
262,宏國德霖科技大學
262區,莊敬里
262區,新益里
262區,民生國中
262區,新東街口
262區,民生社區活動中心
262區,聯合二村
262區,介壽國中
262區,公教住宅
262區,頂好市場
262區,捷運忠孝復興站
262區,正義郵局
262區,臺北科技大學(忠孝)
262區,忠孝國小
262區,華山文創園區
262區,捷運善導寺站
262區,重慶南路三段(中正橋)
262區,捷運頂溪站
262區,中興街口
262區,豫溪街口(中正路)
262區,大新街
262區,福和里
262區,永和國小
262區,南華路口
262區,中和區公所(景平路)
262區,連城路口
262區,捷運中和站(中山路)
262區,家美工業區
262區,中和保養廠
264,捷運蘆洲站
264,仁愛國小
264,仁愛街口
264,民族民義街口
264,水河里
264,樓厝一
264,信義里
264,玉清宮
264,建和新村
264,捷運三和國中站
264,格致中學(自強路)
264,永德里
264,厚德國小
264,忠孝路口
264,介壽廣場
264,中山藝術公園
264,捷運菜寮站
264,菜寮(重新路)
264,捷運三重站
264,重新大橋
264,西門國小(臺大醫院北護分院)
264,祖師廟(康定)
264,捷運新埔站(文化路)
264,致理科技大學
264,中山國中
264,板橋車站(文化路)
264,萬坪公園
264,北門街
264,林家花園
264,大觀里
264,僑中一街
264,歡仔園
265區,臺北車站(忠孝)
265區,中華路北站
265區,捷運西門站
265區,小南門
265區,桂林昆明街口
265區,桂林路
265區,中山民生路口
265區,西安里
265區,中山漢生路口
265區,漢生路
265區,海山高中
265區,海山國小
265區,瑞穗里
265區,中興醫院
265區,忠孝路
265區,重慶忠孝路口
265區,重慶國中(國慶路)
265夜,成功中學(林森)
265夜,立法院
265夜,臺北車站(忠孝)
265夜,中華路北站
265夜,捷運西門站
265夜,小南門
265夜,桂林昆明街口
265夜,桂林路
265夜,埔墘國小
265夜,中山民生路口
265夜,西安里
265夜,中山漢生路口
265夜,漢生路
265夜,海山高中
265夜,鄉雲里
265夜,福星里
265夜,中興醫院
265夜,忠孝路
265夜,重慶忠孝路口
265夜,重慶國中(國慶路)
265夜,郵局
265夜,土城站
265經中央路,臺北車站(忠孝)
265經中央路,中華路北站
265經中央路,捷運西門站
265經中央路,小南門
265經中央路,桂林昆明街口
265經中央路,桂林路
265經中央路,自來水公司
